stt,mssv,student_name,class_name,edu_mail,national_id,address_id
1652,19349821,Phan Bảo Thy,KHDL15A,thy.19349821@student.iuh.edu.vn,596803000,185
1653,19349831,Phạm Thị Mỹ Trang,KHDL15B,trang.19349831@student.iuh.edu.vn,500226171,214
1654,19349841,Lê Diễm Huyền,KTPM15A,huyen.19349841@student.iuh.edu.vn,625868700,78
1655,19349851,Lưu Hoàng Luân,HTTT15C,luan.19349851@student.iuh.edu.vn,285883415,61
1656,19349861,Nguyễn Thu Thảo,KHMT15A,thao.19349861@student.iuh.edu.vn,407616219,161
1657,19349871,Đoàn Thị Mỹ Linh,KHDL15A,linh.19349871@student.iuh.edu.vn,872778083,104
1658,19349881,Mai Thị Hoa Mai,KHDL15A,mai.19349881@student.iuh.edu.vn,289806277,157
1659,19349891,Triệu Phước Bách,HTTT15B,bach.19349891@student.iuh.edu.vn,338705364,116
1660,19349901,Nguyễn Thị Kim Giàng,HTTT15A,giang.19349901@student.iuh.edu.vn,404967943,11
1661,19349911,Nguyễn Mỹ Linh,HTTT15C,linh.19349911@student.iuh.edu.vn,395769774,270
1662,19349921,Lê Hoàng Thiện Phúc,HTTT15A,phuc.19349921@student.iuh.edu.vn,837443663,89
1663,19349931,Thái Thanh Thiên,KTPM15A,thien.19349931@student.iuh.edu.vn,755389835,150
1664,19349941,Dương Thụy Bảo Trân,KTPM15B,tran.19349941@student.iuh.edu.vn,629279608,107
1665,19349951,Lê Huyền Khánh Ngọc,KHMT15B,ngoc.19349951@student.iuh.edu.vn,948566227,35
1666,19349961,Tô Mỹ Thạch,KHMT15A,thach.19349961@student.iuh.edu.vn,449578204,22
1667,19349971,Nguyễn Thị Mỹ Hân,KTPM15B,han.19349971@student.iuh.edu.vn,321439343,192
1668,19349981,Đoàn Thiên Nhi,KTPM15A,nhi.19349981@student.iuh.edu.vn,764344484,229
1669,19349991,Đặng Thị Hồng Hạnh,KTPM15B,hanh.19349991@student.iuh.edu.vn,404775133,139
1670,19350001,Nguyễn Thị Yến Nhi,HTTT15A,nhi.19350001@student.iuh.edu.vn,603746585,108
1671,19350011,Mã Ngọc Trinh,KHDL15B,trinh.19350011@student.iuh.edu.vn,881707542,275
1672,19350021,Huỳnh Kim Yến,KHDL15A,yen.19350021@student.iuh.edu.vn,486354054,216
1673,19350031,Đỗ Đức Thành Danh,KHDL15B,danh.19350031@student.iuh.edu.vn,973696469,106
1674,19350041,Trần Phạm Ngọc Trâm,HTTT15A,tram.19350041@student.iuh.edu.vn,875277925,86
1675,19350051,Nguyễn Thị Mỹ Hảo,HTTT15B,hao.19350051@student.iuh.edu.vn,613472937,77
1676,19350061,Huỳnh Tố Trang,HTTT15A,trang.19350061@student.iuh.edu.vn,436955397,65
1677,19350071,Quách Hồng Kiều Diễm,KHMT15B,diem.19350071@student.iuh.edu.vn,764893244,240
1678,19350081,Nguyễn Thành Tài,KHDL15A,tai.19350081@student.iuh.edu.vn,656416284,148
1679,19350091,Đỗ Thị Thu Hiếu,KTPM15A,hieu.19350091@student.iuh.edu.vn,729568220,228
1680,19350101,Lê Minh Thuận,HTTT15A,thuan.19350101@student.iuh.edu.vn,921677973,19
1681,19350111,Nguyễn Hoàng Thảo Anh,KHMT15B,anh.19350111@student.iuh.edu.vn,395152197,16
1682,19350121,Lương Võ Lan Phương,KTPM15B,phuong.19350121@student.iuh.edu.vn,872101533,122
1683,19350131,Trắc Thị Tố Trinh,HTTT15C,trinh.19350131@student.iuh.edu.vn,647990597,133
1684,19350141,Huỳnh Thị Ngọc Tuyền,HTTT15A,tuyen.19350141@student.iuh.edu.vn,554981604,160
1685,19350151,Dương Thúy Kiều,HTTT15B,kieu.19350151@student.iuh.edu.vn,229377782,16
1686,19350161,Phạm Thị Loan,HTTT15A,loan.19350161@student.iuh.edu.vn,589970413,209
1687,19350171,Ngô Thị Kim Mẫn,KTPM15B,man.19350171@student.iuh.edu.vn,445232754,36
1688,19350181,Huỳnh Thương,HTTT15B,thuong.19350181@student.iuh.edu.vn,518449977,63
1689,19350191,Lê Huỳnh Trúc Ly,KHDL15B,ly.19350191@student.iuh.edu.vn,749692972,225
1690,19350201,Nguyễn Thu Ngân,HTTT15B,ngan.19350201@student.iuh.edu.vn,505790949,166
1691,19350211,Trần Hồng Bảo Ngọc,KHDL15A,ngoc.19350211@student.iuh.edu.vn,357177649,3
1692,19350221,Thạch Chanh Sai Gia,KHDL15A,gia.19350221@student.iuh.edu.vn,288988332,95
1693,19350231,Nguyễn Phương Ngân,KTPM15A,ngan.19350231@student.iuh.edu.vn,701412633,108
1694,19350241,Nguyễn Huỳnh Mai Trúc,HTTT15A,truc.19350241@student.iuh.edu.vn,729557529,2
1695,19350251,Châu Lan Anh,KTPM15B,anh.19350251@student.iuh.edu.vn,682246336,67
1696,19350261,Võ Ngọc Hân,HTTT15B,han.19350261@student.iuh.edu.vn,851148329,290
1697,19350271,Chim Nhật Hoàng,KTPM15B,hoang.19350271@student.iuh.edu.vn,272575729,218
1698,19350281,Thái Thị Yến Nhi,HTTT15B,nhi.19350281@student.iuh.edu.vn,316580334,265
1699,19350291,Cao Hoàng Phương Trinh,KTPM15A,trinh.19350291@student.iuh.edu.vn,424362675,291
1700,19350301,Hồng Thị Khánh Vân,KHMT15B,van.19350301@student.iuh.edu.vn,413356732,25
1701,19350311,Phan Yến Vi,HTTT15B,vi.19350311@student.iuh.edu.vn,568784331,135
1702,19350321,Vũ Hồ Vân Nhi,HTTT15B,nhi.19350321@student.iuh.edu.vn,307024768,44
1703,19350331,Lê Thị Thúy Quyên,HTTT15B,quyen.19350331@student.iuh.edu.vn,338742200,247
1704,19350341,Nguyễn Thị Ngọc Diễm,HTTT15A,diem.19350341@student.iuh.edu.vn,567475917,206
1705,19350351,Phạm Lê Thu Dung,HTTT15B,dung.19350351@student.iuh.edu.vn,507046766,46
1706,19350361,Mai Lê Hải Đoan,HTTT15A,doan.19350361@student.iuh.edu.vn,288913098,33
1707,19350371,Bùi Đông Hồ,KHMT15B,ho.19350371@student.iuh.edu.vn,585809208,103
1708,19350381,Nguyễn Thị Kiều,KTPM15A,kieu.19350381@student.iuh.edu.vn,617762060,249
1709,19350391,Triệu Nam Lộc,HTTT15B,loc.19350391@student.iuh.edu.vn,567163055,3
1710,19350401,Nguyễn Thị Kim Ngân,KHMT15A,ngan.19350401@student.iuh.edu.vn,440537243,260
1711,19350411,Nguyễn Tân Đông Phát,KTPM15B,phat.19350411@student.iuh.edu.vn,915538900,114
1712,19350421,Lê Minh Hoàng Phượng,KHDL15A,phuong.19350421@student.iuh.edu.vn,592847654,14
1713,19350431,Thạch Vương Tín,HTTT15B,tin.19350431@student.iuh.edu.vn,955727872,222
1714,19350441,Nguyễn Thị Thanh Vân,HTTT15A,van.19350441@student.iuh.edu.vn,945611017,138
1715,19350451,Nguyễn Thị Hạnh Đào,HTTT15A,dao.19350451@student.iuh.edu.vn,499401720,17
1716,19350461,Huỳnh Thị Trúc Giang,KTPM15B,giang.19350461@student.iuh.edu.vn,508042301,144
1717,19350471,Huỳnh Thị Thúy Hằng,KHMT15B,hang.19350471@student.iuh.edu.vn,247133815,176
1718,19350481,Lê Hoàng Thiện Phúc,KTPM15B,phuc.19350481@student.iuh.edu.vn,881515419,61
1719,19350491,Thái Thanh Thiên,HTTT15B,thien.19350491@student.iuh.edu.vn,972320736,51
1720,19350501,Dương Thụy Bảo Trân,KTPM15A,tran.19350501@student.iuh.edu.vn,774260260,274
1721,19350511,Lê Huyền Khánh Ngọc,HTTT15A,ngoc.19350511@student.iuh.edu.vn,550828534,132
1722,19350521,Tô Mỹ Thạch,KHDL15B,thach.19350521@student.iuh.edu.vn,333134000,235
1723,19350531,Nguyễn Thị Mỹ Hân,HTTT15C,han.19350531@student.iuh.edu.vn,287157624,36
1724,19350541,Đoàn Thiên Nhi,KHDL15A,nhi.19350541@student.iuh.edu.vn,787805450,109
1725,19350551,Đặng Thị Hồng Hạnh,KTPM15A,hanh.19350551@student.iuh.edu.vn,987044637,8
1726,19350561,Nguyễn Thị Yến Nhi,KTPM15B,nhi.19350561@student.iuh.edu.vn,875900889,45
1727,19350571,Mã Ngọc Trinh,KTPM15B,trinh.19350571@student.iuh.edu.vn,979480167,81
1728,19350581,Huỳnh Kim Yến,KHMT15B,yen.19350581@student.iuh.edu.vn,387366058,69
1729,19350591,Đỗ Đức Thành Danh,HTTT15B,danh.19350591@student.iuh.edu.vn,291582932,290
1730,19350601,Trần Phạm Ngọc Trâm,HTTT15B,tram.19350601@student.iuh.edu.vn,299501844,11
1731,19350611,Nguyễn Thị Mỹ Hảo,KHDL15A,hao.19350611@student.iuh.edu.vn,991260141,186
1732,19350621,Huỳnh Tố Trang,HTTT15A,trang.19350621@student.iuh.edu.vn,819408155,10
1733,19350631,Quách Hồng Kiều Diễm,HTTT15B,diem.19350631@student.iuh.edu.vn,512896678,1
1734,19350641,Nguyễn Thành Tài,HTTT15B,tai.19350641@student.iuh.edu.vn,997619058,70
1735,19350651,Đỗ Thị Thu Hiếu,HTTT15C,hieu.19350651@student.iuh.edu.vn,931459309,292
1736,19350661,Lê Minh Thuận,HTTT15B,thuan.19350661@student.iuh.edu.vn,399219061,282
1737,19350671,Nguyễn Hoàng Thảo Anh,HTTT15A,anh.19350671@student.iuh.edu.vn,662640289,231
1738,19350681,Lương Võ Lan Phương,HTTT15C,phuong.19350681@student.iuh.edu.vn,943424554,240
1739,19350691,Trắc Thị Tố Trinh,HTTT15B,trinh.19350691@student.iuh.edu.vn,689833510,18
1740,19350701,Huỳnh Thị Ngọc Tuyền,KHMT15B,tuyen.19350701@student.iuh.edu.vn,444807998,243
1741,19350711,Dương Thúy Kiều,HTTT15B,kieu.19350711@student.iuh.edu.vn,948176009,210
1742,19350721,Phạm Thị Loan,KHMT15B,loan.19350721@student.iuh.edu.vn,952939191,237
1743,19350731,Ngô Thị Kim Mẫn,KHDL15A,man.19350731@student.iuh.edu.vn,619134161,275
1744,19350741,Huỳnh Thương,KTPM15B,thuong.19350741@student.iuh.edu.vn,967937173,298
1745,19350751,Hồng Kim Ngân,KHDL15A,ngan.19350751@student.iuh.edu.vn,460727806,130
1746,19350761,Đặng Thị Huỳnh Như,KHDL15B,nhu.19350761@student.iuh.edu.vn,640906021,58
1747,19350771,Nguyễn Thị Bích Như,HTTT15A,nhu.19350771@student.iuh.edu.vn,697565963,86
1748,19350781,Trần Minh Nhựt,HTTT15B,nhut.19350781@student.iuh.edu.vn,867863656,160
1749,19350791,Trần Thị Huyền Trâm,KTPM15A,tram.19350791@student.iuh.edu.vn,973669014,244
1750,19350801,Nguyễn Thị Huỳnh Châm,KHMT15A,cham.19350801@student.iuh.edu.vn,388830593,36
1751,19350811,Phạm Thị Cẩm Giang,KHDL15B,giang.19350811@student.iuh.edu.vn,801539131,27
1752,19350821,Nguyễn Gia Hân,KTPM15A,han.19350821@student.iuh.edu.vn,310183524,232
1753,19350831,Nguyễn Trung Hiếu,HTTT15B,hieu.19350831@student.iuh.edu.vn,352499200,68
1754,19350841,Huỳnh Hửu Khoa,HTTT15B,khoa.19350841@student.iuh.edu.vn,423477187,42
1755,19350851,Nguyễn Lâm Trúc Lam,KTPM15B,lam.19350851@student.iuh.edu.vn,534632643,202
1756,19350861,Nguyễn Trần Phương Linh,HTTT15B,linh.19350861@student.iuh.edu.vn,373451253,122
1757,19350871,Thị Thuận,HTTT15A,thuan.19350871@student.iuh.edu.vn,627278922,39
1758,19350881,Lê Thị Tuyết Xuân,KHMT15A,xuan.19350881@student.iuh.edu.vn,991166197,40
1759,19350891,Nguyễn Thị Hoài Băng,KTPM15A,bang.19350891@student.iuh.edu.vn,372521064,87
1760,19350901,Lê Thị Thúy Di,KHDL15A,di.19350901@student.iuh.edu.vn,921771643,70
1761,19350911,Nguyễn Thị Tài Duy,KHDL15A,duy.19350911@student.iuh.edu.vn,325901206,277
1762,19350921,Tạ Tuyết Hân,KHMT15B,han.19350921@student.iuh.edu.vn,389781481,224
1763,19350931,Nguyễn Cẩm Lài,KHMT15B,lai.19350931@student.iuh.edu.vn,508672945,253
1764,19350941,Trần Thị Kim Lít,KHMT15A,lit.19350941@student.iuh.edu.vn,570918853,86
1765,19350951,Đặng Thị Tuyết Minh,KHDL15B,minh.19350951@student.iuh.edu.vn,603010921,246
1766,19350961,Mã Thanh Như,KTPM15B,nhu.19350961@student.iuh.edu.vn,634907047,226
1767,19350971,Tăng Thị Thanh Thanh,HTTT15B,thanh.19350971@student.iuh.edu.vn,329589725,191
1768,19350981,Lê Đặng Anh Thư,KHDL15A,thu.19350981@student.iuh.edu.vn,995185151,8
1769,19350991,Phan Bảo Thy,KHMT15B,thy.19350991@student.iuh.edu.vn,664089075,189
1770,19351001,Phạm Thị Mỹ Trang,KHMT15B,trang.19351001@student.iuh.edu.vn,334412721,106
1771,19351011,Lê Diễm Huyền,KHDL15B,huyen.19351011@student.iuh.edu.vn,796029084,136
1772,19351021,Lưu Hoàng Luân,HTTT15A,luan.19351021@student.iuh.edu.vn,673624653,195
1773,19351031,Nguyễn Thu Thảo,KHMT15A,thao.19351031@student.iuh.edu.vn,360632745,190
1774,19351041,Đoàn Thị Mỹ Linh,HTTT15B,linh.19351041@student.iuh.edu.vn,328659778,101
1775,19351051,Mai Thị Hoa Mai,KHDL15A,mai.19351051@student.iuh.edu.vn,999538448,99
1776,19351061,Triệu Phước Bách,KHMT15B,bach.19351061@student.iuh.edu.vn,452554790,95
1777,19351071,Lê Chí Thành,KHMT15B,thanh.19351071@student.iuh.edu.vn,865616371,48
1778,19351081,Tăng Minh Hậu,HTTT15A,hau.19351081@student.iuh.edu.vn,945780149,149
1779,19351091,Phạm Chí Cường,HTTT15B,cuong.19351091@student.iuh.edu.vn,651314124,57
1780,19351101,Dương Thiều Gia Bảo,HTTT15A,bao.19351101@student.iuh.edu.vn,704737028,13
1781,19351111,Lê Thành Duy,HTTT15C,duy.19351111@student.iuh.edu.vn,793075488,247
1782,19351121,Nguyễn Đức Huy,KTPM15A,huy.19351121@student.iuh.edu.vn,961726880,124
1783,19351131,Nguyễn Thị Mộng Ngọc,KHMT15A,ngoc.19351131@student.iuh.edu.vn,580198304,125
1784,19351141,Dương Hữu Nhân,KHMT15A,nhan.19351141@student.iuh.edu.vn,638849261,224
1785,19351151,Võ Thị Yến Nhi,HTTT15B,nhi.19351151@student.iuh.edu.vn,901610661,74
1786,19351161,Biện Huỳnh Như,HTTT15A,nhu.19351161@student.iuh.edu.vn,378298631,186
1787,19351171,Trầm Văn Quá,HTTT15B,qua.19351171@student.iuh.edu.vn,976220583,38
1788,19351181,Lê Tấn Tài,KHMT15B,tai.19351181@student.iuh.edu.vn,394395701,25
1789,19351191,Ngô Như Thảo,KTPM15A,thao.19351191@student.iuh.edu.vn,398294975,284
1790,19351201,Võ Thị Thùy Trang,HTTT15B,trang.19351201@student.iuh.edu.vn,427330614,92
1791,19351211,Danh Thế Trung,HTTT15B,trung.19351211@student.iuh.edu.vn,352244640,189
1792,19351221,Võ Quốc Vinh,KHMT15B,vinh.19351221@student.iuh.edu.vn,416656688,299
1793,19351231,Nguyễn Thanh Bình,KTPM15A,binh.19351231@student.iuh.edu.vn,240069282,276
1794,19351241,Trần Tiến Cường,KHMT15A,cuong.19351241@student.iuh.edu.vn,759870623,9
1795,19351251,Nguyễn Mỹ Hạnh,HTTT15A,hanh.19351251@student.iuh.edu.vn,538507226,263
1796,19351261,Trần Kim Hồng,KHMT15A,hong.19351261@student.iuh.edu.vn,594711762,49
1797,19351271,Nguyễn Duy Khôn,HTTT15B,khon.19351271@student.iuh.edu.vn,851211324,39
1798,19351281,Nguyễn Thị Mai,HTTT15B,mai.19351281@student.iuh.edu.vn,751668996,68
1799,19351291,Huỳnh Kim Phương Ngân,HTTT15C,ngan.19351291@student.iuh.edu.vn,428773924,112
1800,19351301,Trần Thiện Nhân,KHDL15A,nhan.19351301@student.iuh.edu.vn,310355026,214
1801,19351311,Nguyễn Lâm Thanh Tân,HTTT15B,tan.19351311@student.iuh.edu.vn,254604927,43
1802,19351321,Trần Thanh Thanh,KHMT15A,thanh.19351321@student.iuh.edu.vn,863570971,254
1803,19351331,Nguyễn Thị Anh Thư,KTPM15A,thu.19351331@student.iuh.edu.vn,885266355,19
1804,19351341,Nguyễn Kiều Trinh,KHMT15A,trinh.19351341@student.iuh.edu.vn,431256280,231
1805,19351351,Lê Thành Trung,KHDL15B,trung.19351351@student.iuh.edu.vn,594217431,51
1806,19351361,Họ Và Tên,KHMT15B,ten.19351361@student.iuh.edu.vn,233633224,31
1807,19351371,Lê Quốc Tuấn,HTTT15B,tuan.19351371@student.iuh.edu.vn,428843101,144
1808,19351381,Lê Thế Vy,HTTT15B,vy.19351381@student.iuh.edu.vn,315012005,203
1809,19351391,Lê Nguyễn Tuấn Hiệp,KTPM15A,hiep.19351391@student.iuh.edu.vn,274998472,202
1810,19351401,Hồ Thị Ngọc Huyền,HTTT15C,huyen.19351401@student.iuh.edu.vn,507388255,167
1811,19351411,Nguyễn Chí Linh,HTTT15B,linh.19351411@student.iuh.edu.vn,548006226,20
1812,19351421,Đặng Huyền My,KTPM15B,my.19351421@student.iuh.edu.vn,478528133,270
1813,19351431,Lâm Kim Thoa,HTTT15B,thoa.19351431@student.iuh.edu.vn,968260556,88
1814,19351441,Khưu Anh Triết,HTTT15C,triet.19351441@student.iuh.edu.vn,604335810,36
1815,19351451,Đặng Công Danh,KHMT15B,danh.19351451@student.iuh.edu.vn,972599142,110
1816,19351461,Lê Thị Kim Ngân,HTTT15C,ngan.19351461@student.iuh.edu.vn,896394233,158
1817,19351471,Nguyễn Thanh Phong,KTPM15A,phong.19351471@student.iuh.edu.vn,772220259,175
1818,19351481,Phạm Đình Phúc,HTTT15B,phuc.19351481@student.iuh.edu.vn,742503318,189
1819,19351491,Châu Văn Tình,KHMT15B,tinh.19351491@student.iuh.edu.vn,395380349,8
1820,19351501,Đặng Quang Khương,HTTT15A,khuong.19351501@student.iuh.edu.vn,398729446,36
1821,19351511,Trương Tân Dương,KHDL15B,duong.19351511@student.iuh.edu.vn,229839277,52
1822,19351521,Nhâm Nhất Hậu,HTTT15B,hau.19351521@student.iuh.edu.vn,873280845,2
1823,19351531,Lê Bảo Công,HTTT15B,cong.19351531@student.iuh.edu.vn,234715011,187
1824,19351541,Đặng Quốc Dũng,HTTT15B,dung.19351541@student.iuh.edu.vn,247705578,198
1825,19351551,Mai Văn Đầy,KHDL15A,day.19351551@student.iuh.edu.vn,576299824,166
1826,19351561,Trần Công Hòa,KTPM15B,hoa.19351561@student.iuh.edu.vn,836512333,275
1827,19351571,Lưu Phạm Khánh Huy,HTTT15B,huy.19351571@student.iuh.edu.vn,999854346,179
1828,19351581,Lương Phan Duy Khang,KTPM15B,khang.19351581@student.iuh.edu.vn,976089488,69
1829,19351591,Nguyễn Lê Anh Khiêm,KHDL15A,khiem.19351591@student.iuh.edu.vn,763868504,258
1830,19351601,Phạm Trần Đăng Khoa,HTTT15A,khoa.19351601@student.iuh.edu.vn,442274436,120
1831,19351611,Quách Thế Kiệt,HTTT15A,kiet.19351611@student.iuh.edu.vn,343443566,229
1832,19351621,Bùi Phương Lan,KTPM15B,lan.19351621@student.iuh.edu.vn,457825866,210
1833,19351631,Nguyễn Ngọc Luyến,HTTT15A,luyen.19351631@student.iuh.edu.vn,905623961,151
1834,19351641,Trần Nhật Minh,KHMT15A,minh.19351641@student.iuh.edu.vn,659181060,153
1835,19351651,Đinh Thị Thùy Ngân,KTPM15B,ngan.19351651@student.iuh.edu.vn,678160621,173
1836,19351661,Nguyễn Đức Nguyên,KHMT15B,nguyen.19351661@student.iuh.edu.vn,351679806,35
1837,19351671,Nguyễn Ngọc Lan Phụng,HTTT15A,phung.19351671@student.iuh.edu.vn,727527484,96
1838,19351681,Trần Đức Phương,HTTT15A,phuong.19351681@student.iuh.edu.vn,969298131,172
1839,19351691,Nguyễn Hoàng Tấn,HTTT15B,tan.19351691@student.iuh.edu.vn,951770197,130
1840,19351701,Bùi Nguyễn Hoàng Thái,KTPM15B,thai.19351701@student.iuh.edu.vn,650069112,219
1841,19351711,Họ Và Tên,HTTT15B,ten.19351711@student.iuh.edu.vn,679764571,65
1842,19351721,Đàm Thiện Nhàn Vân,HTTT15B,van.19351721@student.iuh.edu.vn,378984213,17
1843,19351731,Nguyễn Thị Diễm Trân,KTPM15B,tran.19351731@student.iuh.edu.vn,906869187,283
1844,19351741,Nguyễn Thị Anh Thư,KHMT15A,thu.19351741@student.iuh.edu.vn,247072959,70
1845,19351751,Huỳnh Vũ Luân,KHMT15B,luan.19351751@student.iuh.edu.vn,471201771,92
1846,19351761,Nguyễn Bảo Ngọc,HTTT15A,ngoc.19351761@student.iuh.edu.vn,794652929,69
1847,19351771,Nguyễn Thị Xuân Tươi,KHMT15A,tuoi.19351771@student.iuh.edu.vn,562325454,251
1848,19351781,Nguyễn Minh Hậu,HTTT15B,hau.19351781@student.iuh.edu.vn,404846368,93
1849,19351791,Phạm Quốc Toàn,HTTT15A,toan.19351791@student.iuh.edu.vn,545067823,172
1850,19351801,Trần Châu Hải,HTTT15B,hai.19351801@student.iuh.edu.vn,937760950,267
1851,19351811,Nguyễn Thị Thúy Duy,KTPM15A,duy.19351811@student.iuh.edu.vn,609422638,10
1852,19351821,Võ Hoàng Nguyễn Vỹ,HTTT15B,vy.19351821@student.iuh.edu.vn,824248473,189
1853,19351831,Huỳnh Phú Hòa,KHMT15B,hoa.19351831@student.iuh.edu.vn,997498896,261
1854,19351841,Nguyễn Lâm Trúc Mai,KTPM15B,mai.19351841@student.iuh.edu.vn,447216926,24
1855,19351851,Trầm Tiến Anh,HTTT15B,anh.19351851@student.iuh.edu.vn,908915508,91
1856,19351861,Đặng Quách Gia Bình,HTTT15B,binh.19351861@student.iuh.edu.vn,430877074,98
1857,19351871,Đào Chí Bửu,HTTT15A,buu.19351871@student.iuh.edu.vn,341594396,124
1858,19351881,Dương Thành Đạt,KHMT15B,dat.19351881@student.iuh.edu.vn,768926855,270
1859,19351891,Lại Trung Nghĩa,KTPM15B,nghia.19351891@student.iuh.edu.vn,647769175,7
1860,19351901,Họ Và Tên,HTTT15B,ten.19351901@student.iuh.edu.vn,985019451,292
1861,19351911,Phạm Huỳnh Ngọc,KTPM15B,ngoc.19351911@student.iuh.edu.vn,389926295,231
1862,19351921,Lê Bảo Anh,HTTT15B,anh.19351921@student.iuh.edu.vn,891076714,101
1863,19351931,Trần Trung Khánh,HTTT15C,khanh.19351931@student.iuh.edu.vn,837340601,42
1864,19351941,Lâm Minh Luân,HTTT15B,luan.19351941@student.iuh.edu.vn,570357654,246
1865,19351951,Nguyễn Danh Nhân,KHDL15B,nhan.19351951@student.iuh.edu.vn,599299680,158
1866,19351961,Ông Vĩnh Toàn,HTTT15B,toan.19351961@student.iuh.edu.vn,661885270,168
1867,19351971,Phan Công Lĩnh,KTPM15A,linh.19351971@student.iuh.edu.vn,889038194,35
1868,19351981,Võ Tấn Cường,HTTT15C,cuong.19351981@student.iuh.edu.vn,999177982,37
1869,19351991,Đinh Nguyễn Hải Đăng,HTTT15C,dang.19351991@student.iuh.edu.vn,717273129,258
1870,19352001,Quách Lý Đôl,HTTT15A,dol.19352001@student.iuh.edu.vn,940228869,37
1871,19352011,Huỳnh Hữu Khang,HTTT15B,khang.19352011@student.iuh.edu.vn,338527593,10
1872,19352021,Nguyễn Trí Khôi,KHDL15B,khoi.19352021@student.iuh.edu.vn,685548839,240
1873,19352031,Phùng Gia Kiên,HTTT15C,kien.19352031@student.iuh.edu.vn,257550137,10
1874,19352041,Trần Nhật Linh,HTTT15A,linh.19352041@student.iuh.edu.vn,541679317,148
1875,19352051,Hà Tấn Lộc,HTTT15C,loc.19352051@student.iuh.edu.vn,804612847,293
1876,19352061,Tôn Trọng Lương,KHMT15A,luong.19352061@student.iuh.edu.vn,436716316,28
1877,19352071,Vũ Bích Ngân,KTPM15A,ngan.19352071@student.iuh.edu.vn,919024589,140
1878,19352081,Huỳnh Minh Nhật,KHMT15B,nhat.19352081@student.iuh.edu.vn,907850423,34
1879,19352091,Nguyễn Kỳ Quan,KTPM15B,quan.19352091@student.iuh.edu.vn,804082413,19
1880,19352101,Lưu Hồng Quân,KTPM15A,quan.19352101@student.iuh.edu.vn,756537892,228
1881,19352111,Nguyễn Tiến Sĩ,KHDL15A,si.19352111@student.iuh.edu.vn,849466043,258
1882,19352121,Trần Quốc Thái,KHMT15A,thai.19352121@student.iuh.edu.vn,749464134,82
1883,19352131,Trần Văn Thiện,KHDL15B,thien.19352131@student.iuh.edu.vn,845899396,188
1884,19352141,Đoàn Hoàng Tính,HTTT15A,tinh.19352141@student.iuh.edu.vn,808338010,150
1885,19352151,Nguyễn Quốc Toàn,KHDL15A,toan.19352151@student.iuh.edu.vn,868634233,143
1886,19352161,Nguyễn Chí Trung,HTTT15C,trung.19352161@student.iuh.edu.vn,968111488,157
1887,19352171,Dương Quốc Vinh,KTPM15B,vinh.19352171@student.iuh.edu.vn,970528655,188
1888,19352181,Phan Minh An,KHMT15A,an.19352181@student.iuh.edu.vn,604442513,149
1889,19352191,Nguyễn Tuấn Anh,KHDL15B,anh.19352191@student.iuh.edu.vn,372141942,31
1890,19352201,Hồ Bá Duy,KHMT15A,duy.19352201@student.iuh.edu.vn,557133251,150
1891,19352211,Lê Khánh Duy,HTTT15B,duy.19352211@student.iuh.edu.vn,603819836,78
1892,19352221,Nguyễn Vũ Đăng,HTTT15B,dang.19352221@student.iuh.edu.vn,860461753,185
1893,19352231,Trần Minh Được,KTPM15A,duoc.19352231@student.iuh.edu.vn,813052299,264
1894,19352241,Lê Phan Vinh Hiển,KHMT15A,hien.19352241@student.iuh.edu.vn,761010351,224
1895,19352251,Họ Và Tên,HTTT15B,ten.19352251@student.iuh.edu.vn,647616905,189
1896,19352261,Phạm Duy Hoàng,HTTT15A,hoang.19352261@student.iuh.edu.vn,486339896,162
1897,19352271,Châu Hoàng Huy,HTTT15A,huy.19352271@student.iuh.edu.vn,226552796,59
1898,19352281,Trần Thanh Huy,KHMT15B,huy.19352281@student.iuh.edu.vn,303525639,53
1899,19352291,Phạm Văn Khải,HTTT15A,khai.19352291@student.iuh.edu.vn,358596107,270
1900,19352301,Huỳnh Tấn Anh Kiệt,HTTT15B,kiet.19352301@student.iuh.edu.vn,536993932,46
1901,19352311,Nguyễn Tuấn Kiệt,HTTT15C,kiet.19352311@student.iuh.edu.vn,920176187,162
1902,19352321,Phan Hải Long,HTTT15B,long.19352321@student.iuh.edu.vn,487619269,56
1903,19352331,Trần Công Minh,HTTT15B,minh.19352331@student.iuh.edu.vn,784321938,157
1904,19352341,Triệu Đức Minh,KHDL15B,minh.19352341@student.iuh.edu.vn,412054733,60
1905,19352351,Phan Kim Huỳnh Như,KTPM15A,nhu.19352351@student.iuh.edu.vn,240757841,136
1906,19352361,Hồ Việt Phát,KHDL15B,phat.19352361@student.iuh.edu.vn,571104625,209
1907,19352371,Đỗ Hữu Thiện,HTTT15B,thien.19352371@student.iuh.edu.vn,711205334,208
1908,19352381,Võ Văn Chí Thiện,KHDL15B,thien.19352381@student.iuh.edu.vn,958729810,250
1909,19352391,Võ Nguyên Thịnh,HTTT15C,thinh.19352391@student.iuh.edu.vn,876716952,68
1910,19352401,Đào Minh Trung Thuận,HTTT15A,thuan.19352401@student.iuh.edu.vn,977161011,154
1911,19352411,Từ Ngọc Cẩm Tiên,KHDL15B,tien.19352411@student.iuh.edu.vn,773402366,183
1912,19352421,Tô Chánh Tính,KTPM15A,tinh.19352421@student.iuh.edu.vn,535372761,77
1913,19352431,Nguyễn Bách Xuân Toàn,HTTT15B,toan.19352431@student.iuh.edu.vn,517123740,127
